SK_ID_CURR,AMT_INSTALMENT,AMT_PAYMENT,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT
105863,2459,4634,-807,-688
107330,3935,4309,-1153,-149
104741,4057,2620,-1251,-1293
105529,1555,1653,-455,-966
100884,946,572,-700,-260
105879,1976,4397,-534,-401
101321,1209,2371,-1123,-970
104199,2338,3890,-170,-38
107047,2763,2222,-917,-669
103138,4138,3097,-158,-870
104081,3143,2297,-1178,-684
107257,4237,1394,-753,-986
100030,560,1891,-504,-1153
103457,1278,2832,-1250,-5
103363,884,2354,-931,-215
101252,2158,2257,-504,-807
103404,3065,1699,-967,-1124
106065,2567,1424,-309,-1141
101934,4932,2695,-203,-986
106327,1083,2998,-253,-1039
106281,1500,299,-1282,-163
105792,4301,4032,-781,-998
100090,4472,66,-512,-620
104683,1582,725,-837,-863
102074,2026,4263,-824,-512
106433,413,4700,-959,-601
104475,2764,4245,-1009,-200
103855,1192,4260,-33,-46
102302,175,4789,-1204,-2
100418,3937,1598,-934,-865
102823,4561,2767,-484,-999
104440,2589,3825,-13,-38
107144,961,1630,-958,-149
104481,4799,2308,-53,-143
101851,1577,951,-817,-144
106080,4378,902,-1467,-1215
104754,2818,4342,-848,-495
104658,3684,831,-1251,-1287
104295,1503,2542,-847,-945
103761,878,933,-694,-788
107078,3823,4482,-1137,-946
102419,4763,3330,-532,-1318
105094,3979,4779,-1417,-3
105311,4535,1528,-1224,-1063
101660,3033,4823,-565,-709
101342,2367,1692,-461,-1264
104679,200,3844,-442,-424
104099,2163,3597,-1051,-1332
104152,4915,4948,-1083,-315
103295,4797,1101,-444,-1263
105333,3604,4996,-284,-832
102486,1689,3683,-1178,-242
104946,1697,3933,-658,-835
100535,4908,1427,-509,-673
105875,3492,1311,-937,-73
103287,2603,4089,-1391,-664
102834,2199,3151,-1052,-125
103184,1534,1146,-1073,-318
106370,1519,748,-744,-1338
107095,872,1595,-1483,-360
102012,4696,1343,-871,-662
103956,1155,4958,-545,-598
101035,2988,3052,-681,-243
103074,4797,1101,-619,-165
102891,2018,2591,-503,-1116
104198,370,952,-212,-609
106915,1345,239,-906,-1351
107420,2601,2123,-503,-564
107691,738,4889,-870,-1372
102570,2178,4425,-651,-737
103093,4943,3809,-457,-663
102491,1732,69,-1124,-1383
101498,2494,4456,-456,-1358
100299,1628,4477,-586,-1302
106183,1297,871,-12,-457
103597,3701,2664,-1012,-59
103083,623,3402,-242,-1162
106101,2677,2223,-986,-1454
106886,3458,4885,-1323,-973
103686,2165,2300,-1399,-897
104348,1308,2753,-1341,-1060
102729,3452,213,-927,-899
101355,2667,2326,-1252,-1420
105960,193,2421,-1485,-1223
107674,2511,1318,-1056,-24
105451,2254,333,-775,-1368
104504,3305,4702,-892,-967
102028,753,3315,-1258,-695
105206,2036,3075,-723,-969
102303,4201,1032,-1407,-970
102840,4109,489,-1174,-48
102915,1381,2373,-892,-534
107768,1037,3778,-841,-82
102149,1683,3862,-655,-1069
107683,596,4547,-964,-1074
104054,2011,3957,-1274,-1028
106293,3277,3464,-213,-85
105732,4816,3151,-274,-400
104367,1743,4849,-593,-925
101927,3771,4032,-745,-340
104331,1120,831,-258,-655
101900,458,842,-991,-393
100361,2061,248,-650,-443
104590,1633,2685,-513,-1343
104829,403,793,-254,-206
103835,4850,2514,-779,-280
100479,3863,2481,-649,-1313
102826,3833,2642,-770,-1066
106344,4849,2513,-1176,-232
100610,222,1969,-1371,-1441
103566,1669,1553,-127,-151
104111,910,2152,-1172,-807
107005,448,3571,-1228,-382
100990,3672,104,-653,-370
104665,3621,262,-126,-214
100548,2040,2607,-154,-1474
102492,2532,4750,-189,-930
100486,1342,3531,-874,-385
105334,1302,4219,-938,-509
100591,1679,1009,-1408,-305
100717,4004,434,-867,-99
107816,1068,3677,-975,-257
101654,4882,2477,-1223,-967
100449,1856,3929,-439,-1287
103689,4448,2232,-371,-651
101023,1040,4224,-284,-93
104135,2154,1752,-774,-768
102460,3832,2822,-468,-1183
100561,1211,1039,-1041,-103
103516,668,4041,-1187,-1209
105150,1414,4035,-388,-209
100240,1059,3082,-839,-761
104413,1835,2602,-730,-339
103789,4424,2520,-127,-20
104834,4551,1036,-865,-218
100796,1638,294,-738,-1137
103480,4821,4852,-1273,-1185
106329,567,726,-1126,-431
104378,276,3389,-186,-1067
102617,4722,3625,-1497,-1275
107555,3962,3657,-1289,-157
101246,3734,813,-145,-413
102947,3166,3248,-153,-1354
100477,2269,2106,-238,-506
104779,633,1386,-1014,-1239
102796,2752,3236,-707,-794
105814,2975,3342,-926,-1364
104176,2816,1481,-353,-537
102375,4980,243,-536,-843
104397,511,4323,-1347,-536
105218,1831,735,-741,-43
102174,3275,226,-232,-419
107406,696,4737,-1179,-786
105137,4937,1775,-691,-1073
105032,2051,1422,-1104,-102
103444,700,1874,-352,-1045
100265,2121,2607,-303,-1492
102449,1993,3548,-530,-1443
102067,4072,2650,-1453,-1184
100167,2242,1671,-1478,-1083
103935,3220,3824,-453,-913
106535,837,427,-750,-24
105256,812,2358,-1067,-1388
102299,3704,2481,-96,-601
102105,3567,1619,-133,-1319
100825,3960,1115,-28,-1352
106001,1922,3703,-1376,-454
101571,3885,4692,-396,-212
106473,1352,3350,-184,-615
102977,4524,1138,-253,-1469
106542,565,3336,-1061,-471
103331,864,4399,-247,-1460
104619,4853,3685,-428,-842
107262,417,4070,-272,-346
104490,2516,2270,-764,-344
107680,3632,2307,-308,-306
103233,116,619,-663,-609
103233,2244,2421,-262,-6
107227,3157,848,-702,-540
101823,1092,1515,-1097,-915
107018,939,3966,-119,-606
106763,568,3741,-1359,-1134
106688,1297,4019,-1402,-1285
101620,2617,1058,-687,-699
107120,600,4602,-146,-875
100018,2516,3543,-904,-79
106446,4561,4273,-676,-605
101594,2473,1031,-107,-728
103587,4129,3569,-466,-1268
102171,4350,387,-831,-528
106491,3991,2938,-706,-813
107517,3922,1346,-414,-1053
103890,2032,4155,-213,-1047
106370,535,3955,-951,-737
103923,4046,1346,-701,-1395
103135,4285,2437,-298,-1223
103213,4226,2617,-1181,-1443
105957,3951,1570,-613,-1337
103337,3085,4854,-528,-954
101599,956,4725,-245,-337
102177,818,3989,-1270,-489
100870,2545,1434,-1319,-559
102719,3139,4612,-1047,-746
100868,1502,3812,-922,-1380
104406,1278,748,-813,-401
101746,746,3795,-1271,-293
103796,524,4750,-1061,-47
107439,2460,866,-555,-1174
107241,4694,457,-478,-264
104042,2328,3467,-849,-1413
100056,3727,3070,-1155,-757
105433,711,302,-737,-742
102429,3053,2165,-1104,-1372
102642,2175,843,-1339,-1421
101575,2786,2049,-806,-1104
101238,3537,4768,-680,-811
107042,1644,1695,-481,-334
101290,884,4591,-276,-255
106607,3106,251,-641,-203
101678,256,1264,-727,-167
103572,4788,2026,-600,-75
107798,759,4746,-680,-283
106083,2630,1541,-45,-1134
106115,710,3237,-1080,-463
103915,2393,2300,-675,-865
100280,1642,4436,-1480,-947
101369,4587,4741,-904,-62
105057,769,456,-1456,-97
107479,4125,794,-1269,-1265
106306,4421,3633,-589,-674
100810,1651,2693,-896,-1368
101406,2024,2326,-451,-482
104472,1997,3234,-1284,-234
105441,220,342,-348,-67
107280,853,114,-869,-836
101971,1975,4499,-1266,-553
104887,3140,4559,-419,-567
107004,1019,471,-300,-397
106453,1339,3226,-239,-1412
107739,2953,4107,-102,-1027
105349,2715,560,-66,-579
102472,472,4850,-733,-895
107616,3481,3278,-1003,-717
104541,1691,315,-1329,-188
103156,1867,2267,-205,-1178
107756,2505,244,-464,-148
104566,4738,2944,-11,-1024
100800,1926,1149,-1027,-993
100883,3277,853,-1037,-1202
100866,4241,3291,-711,-137
105201,1481,3945,-795,-1489
103796,3910,4167,-845,-1368
104735,2997,1182,-1129,-219
107475,2750,2000,-459,-444
105809,230,225,-966,-1378
104862,800,3008,-130,-45
106845,1278,1311,-258,-831
104942,2069,4546,-1341,-303
101686,620,3371,-676,-362
101556,2581,678,-643,-357
106202,2653,2874,-730,-300
100446,3602,3191,-1308,-547
100744,4071,791,-1074,-587
105762,1701,2010,-708,-256
105358,3728,1677,-1226,-1336
107235,2171,233,-883,-1219
106241,1553,1163,-543,-687
101506,2030,681,-796,-497
103330,2366,4754,-1422,-1398
105533,2485,4063,-453,-262
103403,1501,353,-119,-372
103306,3155,3845,-1418,-1445
105815,3091,2797,-230,-1017
103016,3684,3763,-1383,-814
103691,3749,4257,-1298,-418
100082,4385,404,-1123,-419
106563,2458,1064,-1051,-814
102648,4239,518,-589,-1167
103148,2949,3865,-118,-1487
106709,2375,468,-1313,-950
105099,3979,2182,-902,-1467
106579,1538,2847,-1301,-814
106905,3405,3631,-1499,-166
107736,2762,179,-1115,-840
105550,4088,3221,-706,-1174
106835,818,1099,-1233,-1449
105415,1249,3215,-341,-202
107534,4590,3286,-1059,-20
101838,1404,3887,-339,-211
101955,4148,3879,-987,-1376
104477,2657,4117,-688,-700
102269,3542,4953,-77,-766
105825,3452,4175,-112,-1242
101845,859,1592,-574,-1393
102946,4557,3255,-727,-345
104174,986,4681,-156,-86
102806,2165,4955,-332,-145
103211,769,3387,-884,-636
100983,722,3096,-75,-1236
107649,4753,2205,-315,-1191
101638,3945,1296,-1119,-1067
105817,4420,1195,-1164,-223
101275,2257,4552,-1351,-86
103085,2650,4219,-364,-248
104422,1876,1187,-815,-1379
106911,4744,3722,-885,-712
104659,1386,4376,-219,-336
103193,4003,4605,-875,-596
103908,912,2969,-177,-1297
106475,3795,4131,-425,-1148
102771,2872,2202,-660,-982
100603,2228,2861,-480,-595
101726,2204,1457,-1320,-583
105881,4046,1008,-133,-274
102974,4198,4745,-701,-622
101854,972,1479,-337,-645
103002,4313,4661,-1345,-513
101079,4223,4655,-545,-1033
102319,1764,3356,-167,-389
101076,3376,3739,-338,-460
104246,3189,2107,-1219,-1309
103874,3362,2511,-409,-780
107634,3994,1148,-883,-792
106954,2681,3368,-1410,-741
103068,1773,4194,-444,-1351
106271,3928,3345,-460,-1061
101255,799,4824,-695,-1033
106146,466,4727,-689,-307
106797,3264,3792,-1028,-172
106301,4062,4089,-1487,-888
104092,4106,1847,-1441,-1168
105487,301,1659,-584,-133
102757,830,2755,-239,-1044
104827,822,4815,-828,-1128
105065,1841,4989,-1120,-1132
101379,4977,2093,-799,-675
105753,1535,3395,-714,-845
100535,291,3608,-567,-913
101354,1706,2078,-313,-958
102260,1029,2690,-698,-278
106753,3142,528,-757,-738
105382,2236,2575,-1222,-1126
107655,2726,1141,-70,-74
104173,547,622,-538,-1118
105223,930,3177,-123,-701
100442,1618,1840,-1477,-503
101269,1705,4938,-563,-1333
104675,612,3727,-1417,-148
101975,3950,2329,-203,-549
105258,1878,4305,-751,-154
106970,4572,3360,-1425,-576
102549,2819,2106,-742,-899
100299,4637,1107,-600,-560
100554,748,978,-499,-909
104225,2571,3466,-46,-130
101959,1822,196,-1068,-102
102292,3188,4490,-249,-1240
105102,1019,3678,-1177,-651
101106,886,636,-351,-233
102059,2968,3697,-436,-566
103084,1772,3414,-438,-394
107378,2908,4043,-920,-949
102514,1522,4552,-293,-513
107692,587,3391,-173,-18
103617,1134,796,-601,-848
104746,3183,3506,-120,-942
106481,252,1834,-1072,-1493
107803,3339,4940,-1201,-913
104867,683,3129,-1038,-1360
102933,1192,4530,-859,-1298
103443,1981,1719,-451,-1168
101060,2277,4005,-916,-42
104534,4869,1569,-1329,-68
102834,331,3541,-1129,-1283
106761,4072,4229,-920,-380
103967,996,1580,-176,-1495
104943,1728,3547,-342,-387
101693,3090,3123,-1063,-231
107735,1487,4534,-622,-670
106829,4668,921,-63,-258
105167,1165,3045,-1135,-1076
107220,3166,2352,-438,-607
101028,3983,1378,-1253,-273
106182,4032,1200,-1137,-1133
102505,3264,77,-1256,-373
101558,1218,3600,-537,-377
104958,897,4313,-859,-91
100410,2177,1711,-1395,-1453
107259,1709,3072,-1489,-1119
104095,3945,1037,-1052,-993
103661,2728,69,-1170,-1396
104786,2621,1797,-160,-1410
107488,4756,3326,-746,-465
102153,1633,695,-5,-413
105079,4835,1333,-930,-708
105743,4977,3235,-1336,-724
107005,3808,4325,-712,-286
105919,2994,620,-916,-150
100064,363,2198,-299,-782
102022,3383,367,-977,-95
105705,4059,3596,-691,-959
103793,1247,3478,-989,-137
104043,1312,2998,-985,-1433
100273,421,4269,-1467,-80
101797,1896,3239,-1137,-1251
106817,2542,2435,-1217,-1385
105589,4474,4433,-1069,-656
102584,2152,2132,-253,-483
106758,4136,1196,-1369,-1148
103684,779,254,-639,-211
103186,1923,3652,-575,-1334
107398,2957,3440,-1273,-1146
106875,1413,131,-1151,-1284
102108,3075,1958,-697,-432
100213,2241,2890,-277,-1375
104486,3296,754,-1260,-936
102271,532,2008,-1323,-1438
105648,4578,4151,-64,-1002
105933,1377,3140,-269,-1391
107857,1800,974,-1061,-197
104367,389,2007,-225,-616
105032,961,1966,-19,-745
102413,2309,4861,-691,-598
100918,4043,3007,-242,-413
106001,4313,1353,-302,-404
101121,2018,322,-401,-1335
100062,1841,4005,-996,-326
104154,345,3417,-856,-262
107002,825,984,-210,-1080
101334,1391,2622,-299,-738
102614,3612,4782,-10,-752
100068,3142,2706,-1440,-805
102224,3672,4200,-1361,-1206
105026,2352,3489,-803,-896
100230,607,3454,-384,-144
106663,3679,2333,-1330,-320
101420,123,4114,-336,-938
101621,3502,4089,-559,-1175
107464,2205,2992,-1354,-1038
100453,4996,2111,-646,-885
101517,1897,3738,-314,-332
102330,1538,4328,-503,-505
101390,4421,3897,-474,-412
107480,4330,3734,-711,-1276
102448,2233,1532,-79,-476
104910,3669,452,-734,-1284
104586,754,1070,-1192,-659
101878,4183,2108,-847,-128
107028,3646,1687,-182,-696
101622,4047,1726,-935,-315
100080,138,3203,-566,-527
105196,3981,647,-589,-718
106080,956,4774,-784,-857
104049,1721,3297,-619,-12
107485,4622,1304,-26,-398
104443,4178,1179,-628,-1078
107020,4684,3903,-376,-1020
107076,4772,4911,-1320,-331
105581,2748,4164,-1040,-667
102862,1388,1580,-1130,-1018
101970,4629,2216,-1316,-421
107120,4086,2242,-1384,-256
100132,913,3476,-141,-559
103807,2664,754,-1074,-1337
107058,1993,228,-686,-1121
100006,4816,3136,-907,-1218
106764,1585,3079,-415,-1001
106558,218,3919,-668,-151
106013,324,1285,-983,-906
102243,2050,596,-70,-305
104710,740,4850,-289,-1032
100821,2316,3490,-498,-14
103460,1469,2844,-129,-1218
100819,4092,2649,-116,-694
106221,2781,882,-280,-549
107606,1655,2979,-981,-1461
104847,1620,1639,-296,-1122
103877,1462,573,-685,-1005
106698,3968,3405,-962,-386
106518,2257,438,-315,-818
104806,4441,1691,-512,-98
101391,3948,2516,-47,-183
103028,1616,1021,-40,-42
104070,1243,4914,-1376,-574
105700,2018,963,-398,-1384
106067,3087,3639,-1464,-1268
104329,4899,1913,-1312,-895
107542,1928,3518,-1422,-91
102595,4786,2773,-969,-1346
106717,2402,3589,-871,-695
102584,3124,496,-1403,-990
103745,842,3105,-928,-221
107618,125,3684,-407,-1193
101313,4576,3957,-847,-299
104537,4435,4857,-54,-1464
101782,635,3689,-1316,-905
103080,3444,2616,-1486,-648
103563,4533,4217,-1469,-688
104647,2428,2810,-1167,-681
100522,3896,4806,-1441,-424
102804,262,4219,-980,-295
100537,3012,3564,-251,-452
106258,3289,1047,-1285,-373
103057,2096,4997,-21,-414
107271,4467,1524,-167,-841
101260,1361,2724,-1196,-28
101528,2838,4762,-1113,-860
103401,4543,1455,-247,-867
105277,1553,2611,-1278,-606
102132,3739,3611,-1153,-743
100371,336,3967,-368,-1255
103347,2148,465,-938,-177
104100,3190,1087,-399,-845
107798,4192,606,-1239,-1
100090,2079,498,-677,-1170
100149,3791,2579,-1391,-81
104689,1553,4974,-309,-227
106898,4075,1707,-1481,-773
101708,1590,2161,-455,-887
101524,3672,3907,-498,-992
101406,3801,2895,-1448,-1460
107250,2141,1813,-100,-1163
104423,2120,2214,-1228,-65
106307,745,2959,-442,-1158
106552,325,4645,-1351,-3
107018,2155,2239,-650,-641
101817,2422,498,-1021,-1165
102831,412,3897,-916,-746
107687,1422,701,-1433,-1287
101507,4964,3239,-579,-1110
101347,1853,882,-900,-333
104628,102,4374,-542,-1374
102219,2916,2522,-282,-1131
101081,1469,4061,-356,-1291
101904,3960,4010,-706,-1203
106670,1198,2904,-895,-747
107410,4775,4439,-698,-1455
104813,4613,4916,-1312,-1325
100411,1687,4406,-1012,-1004
102244,457,1868,-425,-12
103319,4434,1462,-772,-1464
106125,1742,189,-999,-1054
102029,3775,2126,-135,-901
107226,3122,4580,-803,-964
104702,2931,2593,-1240,-709
106696,3522,2783,-1224,-1389
105346,2864,514,-1217,-1091
100547,3298,2252,-633,-164
106860,2277,4855,-858,-910
102076,340,555,-606,-278
100394,958,1271,-132,-1036
100177,1442,2303,-149,-1453
101409,694,1007,-1138,-1385
101142,2544,2518,-1462,-131
106391,1506,2588,-1427,-1013
103095,508,2327,-1097,-547
107013,2922,4506,-663,-1072
101086,150,4666,-1356,-647
100055,376,4899,-623,-686
101469,2271,219,-1354,-437
102168,1630,369,-751,-323
103702,108,1058,-1411,-1426
100108,708,1890,-1351,-886
104872,1272,2720,-554,-842
104830,4579,1726,-408,-1462
104468,4813,1248,-612,-514
107514,4301,4292,-926,-541
102529,3868,2979,-1409,-746
100453,4147,3477,-131,-261
102805,2085,546,-1411,-488
107089,1226,2391,-48,-1474
107577,4867,3888,-994,-1459
102962,1213,1712,-1064,-775
100911,1801,2612,-1296,-441
104084,4113,1256,-1024,-877
105315,523,2999,-1415,-1050
103176,3619,450,-892,-978
107449,4673,4277,-291,-1311
102381,2868,837,-1131,-701
104623,1700,1456,-1390,-221
102407,1470,1540,-1126,-969
104003,808,2713,-221,-1002
103602,4277,60,-1349,-772
101314,161,2474,-1043,-672
101499,630,3434,-1059,-1154
102987,651,3427,-426,-1391
102820,4997,3827,-958,-1108
107338,2642,2403,-1143,-573
102213,3703,4515,-679,-1014
101653,1081,4793,-36,-422
105237,1333,2376,-1425,-365
100794,3626,3494,-493,-932
101101,3784,2580,-588,-1280
104782,2330,3284,-1003,-19
100918,1610,1820,-1485,-361
102320,2342,4692,-649,-1059
106286,3177,1339,-910,-1118
102510,1049,4665,-1268,-82
105724,2340,159,-1316,-653
104923,3019,793,-239,-1377
106180,1777,365,-548,-1313
106109,4221,786,-666,-345
100987,1790,2234,-1057,-598
104882,3906,3066,-1140,-663
107732,1851,3167,-1168,-660
104894,697,1373,-303,-200
105999,1907,4459,-843,-719
103133,768,2447,-981,-860
105621,2447,1008,-1239,-155
103054,4039,340,-1108,-115
105820,4047,1296,-150,-297
104643,3851,3990,-454,-111
101411,655,3791,-1075,-1044
101601,1236,3260,-1164,-918
103771,3759,1330,-1047,-1056
102996,4394,2746,-1165,-850
106043,2033,784,-346,-728
104353,2515,1276,-311,-72
100030,210,3800,-163,-664
102755,1598,4949,-428,-69
105228,3733,2264,-618,-1341
106211,1395,3924,-874,-19
101301,3725,3766,-316,-23
105491,1554,4718,-1390,-311
105048,3452,388,-745,-930
103733,2406,3365,-903,-566
101978,2481,4400,-27,-119
103763,3214,2879,-90,-1322
107798,4715,3505,-574,-179
102135,2110,231,-281,-1353
105250,4190,1002,-900,-685
104486,3141,2836,-1122,-1082
105691,2579,4911,-524,-390
100549,2391,3958,-63,-919
105209,3000,3856,-1150,-655
104459,461,4274,-812,-827
107775,415,959,-1475,-551
106349,2758,1749,-191,-1393
105810,1555,2167,-1273,-143
104009,1016,1754,-1406,-1125
103466,295,1011,-367,-1435
100624,4170,2810,-729,-1285
103826,674,3102,-1314,-907
107271,4512,4775,-474,-1428
102019,3409,3193,-305,-1164
103224,4769,2433,-97,-1462
107622,4847,3619,-1249,-458
105121,1333,4409,-672,-562
104674,1806,489,-627,-1237
106489,4585,104,-542,-1050
107405,947,1350,-468,-632
105201,2453,2528,-308,-994
103113,3153,258,-851,-229
106973,2867,3471,-268,-333
102374,1259,4444,-142,-1452
103085,2431,2718,-707,-476
104358,3176,893,-1268,-871
105033,1675,1034,-428,-236
105023,3415,4240,-291,-932
107364,2271,2019,-123,-1119
102299,1149,1594,-37,-1493
106767,1249,1393,-1219,-941
101806,2333,1328,-1318,-817
105769,1338,391,-1177,-277
106792,2629,3807,-504,-35
100812,2928,2513,-470,-548
104138,4574,3383,-140,-949
105453,3093,1916,-220,-1109
100015,4572,2318,-768,-167
105816,4458,1244,-363,-944
103555,1581,2874,-72,-38
104812,4647,3856,-168,-1025
101177,4654,3720,-658,-272
107722,339,531,-1441,-136
106490,845,4549,-1307,-1335
105050,3029,1017,-491,-447
106188,1376,4423,-128,-954
106097,3344,2645,-454,-740
106076,340,3505,-124,-891
103919,3540,888,-227,-525
102881,2308,3218,-144,-446
101032,2113,2765,-299,-1315
101994,4494,2855,-1273,-303
102045,3427,1905,-447,-1193
100224,4416,3905,-637,-296
102677,4459,1060,-270,-1455
100226,4406,1136,-1356,-1442
102611,1043,2698,-157,-1258
102438,2659,4459,-1139,-947
102485,3214,1701,-301,-28
101800,1477,412,-1427,-1456
102617,3489,1985,-1383,-1307
103742,2577,3884,-1266,-1425
106307,3240,80,-284,-858
105473,3605,2936,-267,-807
103331,2858,3274,-662,-663
106315,4992,2094,-9,-542
103076,2322,1502,-813,-713
107042,3230,670,-625,-579
105850,2087,3605,-74,-910
105552,2030,1056,-193,-60
100542,2364,1068,-484,-1194
101572,3371,98,-1425,-1269
105406,4371,3830,-378,-1131
100514,2276,4008,-570,-1311
107021,3853,3790,-1377,-170
102697,3353,313,-1033,-935
106674,2716,3653,-227,-749
107443,607,3810,-353,-1314
105685,4807,4927,-297,-199
101257,2323,1104,-876,-1096
107366,2083,1311,-1021,-839
100997,2516,2157,-509,-703
101220,1236,3103,-853,-101
102857,2489,2337,-476,-988
107241,4123,1503,-1373,-313
101185,3292,192,-881,-1329
103221,456,4149,-721,-1209
104042,3067,1627,-1293,-105
101997,1989,3390,-707,-386
103350,1314,3978,-157,-1293
105460,640,2372,-1209,-223
107852,2005,1740,-1248,-383
107625,2668,4247,-1165,-99
105170,3752,4554,-1324,-236
107478,1637,4027,-316,-497
101821,121,123,-1273,-299
100477,4872,3050,-1273,-1435
105900,538,4894,-750,-716
104056,4930,1482,-570,-1149
106788,3135,4569,-557,-486
105104,2994,1886,-1465,-1225
107549,139,3057,-328,-1176
104132,4652,344,-743,-1103
102235,3903,313,-136,-419
101149,4684,1140,-871,-521
103091,2172,1223,-67,-1409
104016,3219,714,-389,-521
105011,4102,426,-588,-1005
106312,1747,2021,-228,-303
105142,1246,2187,-934,-95
101771,586,2247,-805,-116
101359,1903,1497,-1101,-1450
105188,1938,2826,-847,-122
101357,3432,1936,-967,-971
106838,3350,3597,-638,-316
100104,3065,2545,-173,-1078
102941,118,2009,-1255,-127
105408,3857,2649,-819,-1187
