SK_ID_CURR,DAYS_BIRTH,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_EMPLOYED,SCORE,TARGET
100452,-11121,3739,491140,1740,-10197,0.8198564990293516,1
100453,-8196,17219,393997,997,-4825,0.8268250951146288,1
100454,-20000,15180,110288,4068,-14517,0.7783654254316802,0
100455,-23273,7802,455427,706,-4508,0.8814006867114669,1
100456,-23215,8314,312272,1947,-1409,0.8800464527698256,1
100457,-16261,17793,130019,259,-3108,0.792509468154472,0
100458,-11422,17234,319718,2563,-7307,0.8266171560169363,1
100459,-19623,13160,209787,1894,-2014,0.9115784414678397,1
100460,-20940,5556,487115,4608,-2481,0.8790730540350662,1
100461,-20917,14731,395596,2258,-4739,0.8291749886725331,1
100462,-23979,11124,264024,4989,-1249,0.8683387169908839,1
100463,-14398,1539,282734,1770,-14043,0.8998282204053852,1
100464,-13736,18077,335153,3073,-3619,0.8225031258199405,1
100465,-23145,7975,431718,2479,-3876,0.8536231323289258,1
100466,-18464,11868,468255,1757,-9012,0.8343603502324274,1
100467,-11301,1454,244525,4716,-660,1.140056451014681,1
100468,-14751,8920,112754,2612,-1350,0.8084326651102552,1
100469,-24610,11018,407796,2567,-1001,0.7841908462273641,0
100470,-10804,4859,336716,4102,-724,0.9762585135204018,1
100471,-9314,3672,480127,1578,-7384,0.8491686632416086,1
100472,-16988,3771,90721,4341,-12120,0.9401970314199556,1
100473,-20632,17068,295102,984,-13087,0.8678014434008732,1
100474,-11082,8096,132317,1790,-254,0.834351069369368,1
100475,-12876,4850,77285,4454,-8569,0.9107578802417827,1
100476,-25276,7630,433314,1604,-322,0.9636271508364957,1
100477,-15710,16296,335165,632,-379,0.8227604645059549,1
100478,-9949,18133,50230,2713,-7728,0.513635149773757,0
100479,-11663,13464,415444,2105,-8859,0.8895698183278539,1
100480,-21481,6344,459040,4948,-7719,0.9362032714857145,1
100481,-12096,7795,343522,4553,-4444,0.8767366736916511,1
100482,-12284,19101,8956,602,-13411,0.1443620102732978,0
100483,-10956,14723,414142,4892,-14288,0.9063113233626775,1
100484,-15408,16988,86276,2454,-11677,0.7676688378886743,0
100485,-17363,17688,489844,2733,-11436,0.8861260446502066,1
100486,-14870,12275,450451,1376,-711,0.9124286876226493,1
100487,-21711,10455,214438,512,-1723,0.7768900815305803,0
100488,-19582,3099,260001,4119,-403,1.0702454692168977,1
100489,-15607,7288,82580,1089,-4997,0.8650768969155109,1
100490,-23139,16303,388620,3326,-3059,0.7767902229782644,0
100491,-15632,5024,108244,3259,-9727,0.9556708877548915,1
100492,-13959,15482,235114,2106,-8121,0.8339166939355875,1
100493,-23815,18930,405595,2820,-4884,0.8627640635177617,1
100494,-11926,8448,307820,4255,-12348,0.8480326482691629,1
100495,-18270,7457,490017,4799,-9370,0.8535656371687366,1
100496,-9894,6267,175687,2334,-7731,0.8752186370400393,1
100497,-18232,5479,177844,2699,-7586,0.8149989450376846,1
100498,-23088,8862,476711,3686,-6110,0.9313162616689066,1
100499,-17336,1385,87691,4063,-14120,1.0303490564909317,1
100500,-7667,6110,232403,1138,-9196,0.8392843797950196,1
100501,-12153,18089,218162,3346,-8289,0.8374188938178703,1
100502,-19785,5549,93554,3516,-1018,0.8813077355027127,1
100503,-23022,7890,217121,2557,-8581,0.7958974360613331,0
100504,-23785,8424,99326,3060,-6670,0.9300662510453603,1
100505,-8373,18923,473009,2236,-4906,0.8658915033972294,1
100506,-20303,18445,178802,1430,-4108,0.7884240995171957,0
100507,-22769,10571,464375,2248,-7752,0.9026685575553731,1
100508,-15000,18674,292086,841,-11543,0.8446468583476215,1
100509,-20945,8113,79027,1386,-6797,0.8411566681491109,1
100510,-14843,17147,41366,4071,-6797,0.42267577303418663,0
100511,-11678,18785,224108,1659,-3424,0.9061812181427691,1
100512,-9929,12041,312868,4952,-7290,0.9362499564914952,1
100513,-14145,17424,12709,1772,-1919,0.1642316394475866,0
100514,-10872,18014,446654,796,-8678,0.8705265414409292,1
100515,-22148,8910,119059,3936,-115,0.8573697378206916,1
100516,-22601,6941,342555,2810,-5242,0.8137466481485394,1
100517,-19989,3472,184522,4442,-13287,1.0013959594901358,1
100518,-9428,10210,343083,3827,-9627,0.9018727635596959,1
100519,-18354,9751,474454,2574,-3826,0.86997689916905,1
100520,-22329,1374,123946,4753,-2022,1.0170236700149022,1
100521,-20529,19721,402558,2356,-4170,0.822283623286822,1
100522,-22425,18996,400246,126,-6590,0.8533895211671126,1
100523,-11756,5167,183216,2183,-6286,0.8762587653720889,1
100524,-24517,19648,245049,2611,-1174,0.8871664370129333,1
100525,-23597,9422,48384,1972,-9541,0.8694107894299952,1
100526,-9262,6370,448396,3801,-13642,0.8838139415823217,1
100527,-23151,16624,131300,589,-6391,0.7765812658170517,0
100528,-21682,10990,60080,1087,-8211,0.8467958110367598,1
100529,-20945,17705,177732,3987,-12015,0.829232001089135,1
100530,-8478,12434,250273,1705,-13129,0.8147192758409652,1
100531,-12858,3399,70413,841,-6682,0.8791326214806916,1
100532,-17173,7859,397217,802,-11066,0.8801774595141348,1
100533,-17048,19634,180360,2710,-8256,0.8746137469159192,1
100534,-21596,6327,447827,4136,-11099,0.9133104114464853,1
100535,-15003,4759,134061,3478,-11273,0.8419138001767039,1
100536,-11617,8195,214017,3455,-3015,0.8117778039675771,1
100537,-17119,7061,94207,3593,-13100,0.9263268987417781,1
100538,-12988,18847,256200,657,-6500,0.8412806382102885,1
100539,-23257,8957,152031,1388,-3076,0.8165453669013591,1
100540,-11878,6339,447693,1823,-801,0.8483156835897223,1
100541,-14565,16418,200372,1027,-13532,0.8009465743283999,1
100542,-19810,16548,340016,1574,-4659,0.8609734585652953,1
100543,-19398,8924,450443,1484,-6354,0.8106584632579072,1
100544,-21479,15503,224742,2524,-14036,0.8910254623259832,1
100545,-10040,10062,248721,778,-4592,0.8603792959003632,1
100546,-9067,13090,377378,230,-11647,0.8505593142621114,1
100547,-8601,13778,175900,3562,-1402,0.9701188966401605,1
100548,-17818,6619,156195,2357,-899,0.8934232362163621,1
100549,-9312,11991,295862,4094,-8956,0.7871548283351053,0
100550,-7984,7899,491057,2477,-1845,0.934521149483891,1
100551,-8966,4471,78996,3627,-10717,0.9449851696008527,1
100552,-13754,9973,119841,1545,-5491,0.8190578623127988,1
100553,-11045,3736,33073,2200,-913,0.9056345043130666,1
100554,-15442,19324,104120,1450,-1065,0.7737638871355305,0
100555,-16227,15580,197628,1410,-10145,0.8268846077329609,1
100556,-11758,4583,31393,1316,-4332,0.8292914939788043,1
100557,-11748,18851,222951,1706,-3756,0.7659115422940785,0
100558,-9066,5083,210828,657,-7327,0.8870794719663794,1
100559,-7548,9573,149121,3911,-3546,0.871641709607734,1
100560,-22929,2895,196424,595,-1417,0.7832690903484343,0
100561,-17000,4287,72455,452,-8780,0.8499421756180947,1
100562,-8518,2830,68912,198,-8742,0.8988989980517322,1
100563,-13401,15327,215063,535,-4737,0.8495201448562095,1
100564,-7679,3502,54147,444,-707,1.00874812144064,1
100565,-11984,3714,280541,3128,-13326,0.8371497954257104,1
100566,-20873,6424,93177,623,-8066,0.8315486964479436,1
100567,-7818,1246,75749,804,-5976,0.9236046157892228,1
100568,-16852,15239,436840,393,-2126,0.762604053507652,0
100569,-15074,13850,191950,3299,-10971,0.789284898591178,0
100570,-20033,5140,212878,3258,-993,0.8441423682995837,1
100571,-23021,4018,67029,2312,-2169,0.8819551232064216,1
100572,-22738,14360,155859,3980,-5595,0.9186609868033138,1
100573,-22456,16309,313321,2122,-14153,0.7807942467074943,0
100574,-11476,12314,462406,1371,-10188,0.8992527126730947,1
100575,-11873,11422,416593,2389,-295,0.8973893134764543,1
100576,-11901,1823,34470,1035,-5845,0.8208555959686883,1
100577,-13366,4324,206534,211,-4326,0.8035181643300598,1
100578,-22360,1885,425291,2762,-9744,0.967032979152021,1
100579,-7650,13037,118232,755,-5265,0.941165187904093,1
100580,-14743,1381,31551,359,-14259,0.8487761905879866,1
100581,-13195,6750,212159,1355,-11259,0.9090791644605067,1
100582,-20120,17521,370426,4473,-5822,0.8992437578100658,1
100583,-24553,5125,266795,4409,-9857,0.9065449035700779,1
100584,-16398,6281,246441,4912,-5956,0.89019349509435,1
100585,-24542,10801,307008,3905,-7197,0.8392191645568163,1
100586,-17418,15368,481193,2326,-13760,0.8015404656817761,1
100587,-15746,8770,220593,2359,-2472,0.8084253331513135,1
100588,-14531,8978,467622,1393,-5582,0.9120424828972884,1
100589,-19150,17748,95219,4515,-9051,0.7786647343154205,0
100590,-20807,12755,178796,4587,-3062,0.8223348169115795,1
100591,-15558,15397,241909,1063,-4981,0.7756281531565364,0
100592,-7654,2521,81778,568,-3044,0.9488420618695285,1
100593,-20396,7551,104734,4136,-11635,0.9062804020899897,1
100594,-22774,17772,402626,2865,-7449,0.8266604060424755,1
100595,-18075,12682,270065,2712,-62,0.8290880543288475,1
100596,-15060,17787,399813,2985,-2169,0.7692909337329258,0
100597,-11140,8981,456212,493,-3273,0.7759636250559165,0
100598,-23284,7930,101461,2285,-4283,0.8469386967031455,1
100599,-24872,3231,458420,3396,-8456,0.8971782167237591,1
100600,-17218,4596,58270,2945,-3448,0.8999702213353697,1
100601,-18268,18235,248852,559,-12023,0.7767450996999978,0
100602,-14860,19437,230758,2468,-11476,0.7763379993360385,0
100603,-11745,12446,498609,745,-7152,0.7761528332760728,0
100604,-16345,8733,482275,4284,-6297,0.9442169111363931,1
100605,-14371,6798,218246,3730,-10950,0.9147975980377678,1
100606,-21389,12070,435579,1580,-4629,0.8499226348083314,1
100607,-8823,6173,345047,3910,-3201,0.8952471010587029,1
100608,-15291,6169,227126,3288,-5666,0.9090515455841319,1
100609,-8175,11425,418137,1634,-4302,0.9365343033199783,1
100610,-23182,6476,336747,3451,-10889,0.8321733798424772,1
100611,-22208,12347,267082,1894,-11519,0.8567659412709929,1
100612,-10241,13347,146869,134,-5200,0.8989094532026622,1
100613,-11285,10701,253351,4765,-9626,0.9045215634956677,1
100614,-19142,16398,75754,3828,-7667,0.8566828789443311,1
100615,-19834,17914,221927,1417,-4556,0.7845133753629079,0
100616,-7370,14668,263649,730,-11466,0.871327835549597,1
100617,-9675,16667,139897,224,-2528,0.8269654135467069,1
100618,-13775,11139,437550,4031,-3390,0.899047081958893,1
100619,-18249,17982,172587,3149,-300,0.9142118084819626,1
100620,-21236,5528,193207,3549,-1175,0.9252814932135759,1
100621,-18036,14554,324904,4350,-14469,0.8757304790037073,1
100622,-14418,9444,140524,1413,-10743,0.879425406659272,1
100623,-9253,8718,437139,3764,-4315,0.8412676834840762,1
100624,-21325,12512,215435,3316,-914,0.8883981475600384,1
100625,-16958,17924,169289,3599,-928,0.8927631023900687,1
100626,-12644,13540,476176,134,-5486,0.8143832674050602,1
100627,-15334,1876,371220,2771,-9050,0.984877746430548,1
100628,-17984,2002,408702,1418,-1852,0.8513963398940751,1
100629,-16446,2888,373982,614,-12349,0.8961619366569138,1
100630,-15324,15749,418855,771,-4682,0.7971063645486435,0
100631,-23197,4130,260597,3752,-3882,0.8451473579838458,1
100632,-21573,7717,267470,4739,-11195,0.8732380395855226,1
100633,-18709,1487,99577,1942,-2924,1.0257097300541274,1
100634,-21727,16715,406697,662,-13694,0.8337697280386924,1
100635,-9000,2312,156298,2333,-5410,0.9286251511089829,1
100636,-12269,10783,44306,4851,-10383,0.7535684651202059,0
100637,-15257,7976,181131,2655,-10323,0.8725538991164213,1
100638,-13782,18027,35473,2899,-12902,0.3514544676378372,0
100639,-13436,10615,182798,2458,-7211,0.8057709986025297,1
100640,-18963,16359,137981,4396,-3245,0.8091930136229621,1
100641,-9180,11477,268603,2480,-1301,0.9202174762890261,1
100642,-13100,2196,264273,3905,-1988,1.0411575743828834,1
100643,-7538,9858,424676,459,-3792,0.8653488710212432,1
100644,-9802,12820,380058,303,-4840,0.8749970861488227,1
100645,-8579,15349,331939,4158,-12367,0.8367001575141524,1
100646,-12599,8855,247515,3390,-10531,0.8270829421596569,1
100647,-15400,2717,4881,442,-11427,0.415354782416436,0
100648,-7928,17214,269029,959,-1605,0.8477501691452055,1
100649,-24593,12361,97475,3578,-5703,0.8473952789375983,1
100650,-8453,14781,193366,1670,-29,0.9915613669852036,1
100651,-11145,11472,24940,922,-5123,0.423942202589082,0
100652,-23619,13969,126190,1584,-4210,0.8514603183096976,1
100653,-24615,12405,466010,3890,-144,0.9014363880700699,1
100654,-20231,7831,167256,1897,-3503,0.8702544992759694,1
100655,-17871,18938,135252,3529,-10791,0.7821250663855165,0
100656,-23564,18930,202977,2068,-8276,0.8404831690206898,1
100657,-23476,10392,269487,447,-11080,0.7829569889113623,0
100658,-12705,12285,72466,357,-13635,0.8447587815419547,1
100659,-14735,2094,240281,4336,-6026,1.0135500705423033,1
100660,-14341,15362,341140,4852,-8966,0.7943317831841634,0
100661,-25460,18000,87214,509,-6238,0.7715019310704118,0
100662,-13418,18643,279941,4613,-11843,0.9116259688735935,1
100663,-14271,3745,377404,4563,-5525,0.9906103390047061,1
100664,-18401,5383,25987,4917,-3391,0.9189418291325099,1
100665,-16929,4079,149898,4901,-9438,0.8854772170823781,1
100666,-20598,15443,283246,943,-9534,0.7746717146119515,0
100667,-9019,10869,335422,4917,-11884,0.9897097529935364,1
100668,-24741,12676,199135,433,-14073,0.8950173703738414,1
100669,-11356,18570,126107,2860,-3721,0.8701784685830977,1
100670,-12990,13841,224408,4835,-8205,0.8536570279107916,1
100671,-18252,19289,491572,127,-12750,0.8290277259346538,1
100672,-18795,15915,373123,946,-1035,0.7904936602079533,0
100673,-23263,13498,473692,4018,-11988,0.8609025244351501,1
100674,-20688,16884,278275,2724,-14003,0.8567007718092055,1
100675,-13017,3758,117020,1618,-8498,0.8084248804156912,1
100676,-8775,19482,370440,4378,-12579,0.9005107476523011,1
100677,-11392,3060,238714,1538,-5021,0.9470178071793094,1
100678,-12585,4285,85498,4423,-8141,0.9161904509230889,1
100679,-18501,9031,241212,718,-1988,0.8152117423157472,1
100680,-8281,12243,376451,4954,-4540,0.9524240026654903,1
100681,-11476,14658,192299,1626,-11493,0.7703553787710983,0
100682,-15741,8198,189760,2486,-11173,0.9213092093419137,1
100683,-11849,1576,262859,3188,-5987,1.0824783397492934,1
100684,-9196,8499,72738,2038,-9476,0.8867184729702576,1
100685,-11103,18488,87468,2243,-9644,0.723963230952124,0
100686,-16384,5328,466331,1058,-6373,0.7777274607457174,0
100687,-10561,18314,376048,3686,-8004,0.8414228222641019,1
100688,-11195,11556,87350,2507,-12142,0.8756995330026002,1
100689,-24779,17730,158371,250,-4623,0.8118796476521228,1
100690,-23166,9495,401590,3949,-9548,0.9349516971873064,1
100691,-24853,5076,83371,3273,-5891,0.8361520072085606,1
100692,-24466,12944,272841,3931,-12390,0.8410798946073416,1
100693,-7957,19438,336231,2918,-5075,0.8413594327372805,1
100694,-14050,13805,106861,338,-9723,0.8873736825075412,1
100695,-22100,14049,456441,4863,-3701,0.8459106705564384,1
100696,-22712,14900,100816,4060,-8451,0.8415178565411082,1
100697,-14997,5584,463088,2061,-13610,0.7968104790279651,0
100698,-16058,19682,216142,2568,-14072,0.7797607274650321,0
100699,-14647,17147,269307,3950,-3401,0.863910827145361,1
100700,-8828,6101,246851,4787,-926,0.9338339321890483,1
100701,-14837,6610,80521,1022,-4331,0.8785515690161314,1
100702,-22355,9815,90119,2227,-8475,0.8453981991940955,1
100703,-19251,10128,96725,1811,-5071,0.9139177603563227,1
100704,-12680,9223,447589,4338,-8333,0.8899125792740947,1
100705,-20208,19958,246976,4178,-4108,0.8026254485094785,1
100706,-11990,13161,494652,2322,-6076,0.8631288311184901,1
100707,-8517,10201,223723,1419,-8242,0.9547802634114073,1
100708,-8557,14711,458715,1907,-2503,0.9472320582200143,1
100709,-25192,4705,136438,4960,-3922,0.928861539388717,1
100710,-15775,15978,406414,1146,-6989,0.8758100633817508,1
100711,-20216,15923,338659,2736,-5274,0.9148790615572877,1
100712,-16704,8388,182481,3918,-8236,0.8046364307988941,1
100713,-24814,19317,59453,2859,-13438,0.5866593875402697,0
100714,-18865,13326,288360,4820,-1917,0.821120772097559,1
100715,-22543,19818,3864,2208,-9508,0.07984338030234048,0
100716,-17729,6962,287283,4021,-9146,0.8980416903313809,1
100717,-14412,14500,208012,3251,-5836,0.8776838841121053,1
100718,-22055,1262,124471,830,-3111,0.8983677320069661,1
100719,-23415,14351,176273,242,-7493,0.8248961635923695,1
100720,-16706,14440,410528,1692,-9427,0.8489046801969456,1
100721,-19722,11326,89931,4702,-3631,0.8287198866816861,1
100722,-13603,4623,2452,3083,-2452,0.2102526528260654,0
100723,-10325,4627,43334,3844,-3239,0.9479650881863628,1
100724,-25102,12467,350599,3284,-12233,0.8352327349018531,1
100725,-13163,16301,483201,640,-4872,0.8720024929741279,1
100726,-10610,11838,298576,2456,-6504,0.8102901605460011,1
100727,-15509,5357,320527,2618,-12093,0.8794726066374482,1
100728,-14430,12186,186538,4197,-964,0.853166758086096,1
100729,-9136,9955,96463,3373,-851,0.8607572268780717,1
100730,-22511,8361,22799,154,-4369,0.5085228532874912,0
100731,-16507,8324,249773,3563,-5554,0.9133491144325042,1
100732,-20550,1263,46372,1170,-10039,0.9406125634497039,1
100733,-16788,6741,230480,4032,-12952,0.9444144665145827,1
100734,-16820,2045,119342,4525,-14300,1.0440826554597673,1
100735,-18701,19536,316634,1016,-9536,0.8529528270496498,1
100736,-22279,4261,455549,559,-7780,0.7982781253003144,0
100737,-15802,17220,325870,1797,-10485,0.7760145389033702,0
100738,-11331,13887,374186,2858,-9423,0.8306218031908408,1
100739,-10933,8827,310624,941,-1881,0.8966465094247856,1
100740,-12166,9012,115210,864,-8256,0.8649458870775374,1
100741,-24583,8804,399851,3290,-14068,0.850740615983843,1
100742,-11339,4370,396053,4629,-4354,0.9336993922222602,1
100743,-13567,1131,479834,4579,-3727,1.0818720079267767,1
100744,-21499,19553,96559,4333,-3457,0.7954325378872811,0
100745,-23947,18203,188810,3839,-11207,0.8121642083680524,1
100746,-11353,8596,71414,293,-5449,0.811313693442044,1
100747,-17418,13484,469683,2072,-13222,0.8552151852053247,1
100748,-10867,2379,86948,2748,-396,1.027858029953876,1
100749,-14822,12166,373274,3810,-13724,0.8211906914782975,1
100750,-21624,17887,427374,516,-10918,0.805597603746897,1
100751,-14283,17654,88126,2196,-4860,0.8218768349624522,1
100752,-19809,19513,180874,2649,-12662,0.8770647360475918,1
100753,-18095,16878,95743,4876,-6474,0.8046851709922198,1
100754,-25067,18945,208215,3219,-5620,0.8521762432953361,1
100755,-16282,18290,283514,1361,-6289,0.7915111205222483,0
100756,-23677,14743,499714,4297,-7600,0.8437829600488,1
100757,-20288,7673,41353,3159,-7505,0.8774232906272494,1
100758,-12931,8616,393268,3962,-13463,0.8785518267480166,1
100759,-14373,7005,451158,1818,-14440,0.7993097139338553,0
100760,-8117,5172,489844,216,-11055,0.8705307509025274,1
100761,-11238,15686,86494,4433,-3731,0.8052980267462959,1
100762,-21175,11651,242304,1621,-12882,0.7697438830966854,0
100763,-8748,4582,17151,3649,-11264,0.7405687659181277,0
100764,-8886,10924,482212,1819,-8638,0.9641239180582695,1
100765,-8379,11796,34179,4248,-13570,0.58135264954627,0
100766,-7598,6284,350601,3096,-567,0.9654105024351356,1
100767,-17553,19696,315555,1518,-9493,0.8694232417761262,1
100768,-23697,18305,466627,1578,-9240,0.7881960580592264,0
100769,-16225,12781,233119,116,-625,0.8093306082323403,1
100770,-21647,10639,329130,1474,-3451,0.876594478509235,1
100771,-19904,4816,189892,3701,-11192,0.8287797327534614,1
100772,-11333,10929,152525,3757,-7269,0.8111827301628944,1
100773,-22555,14436,402017,4076,-10081,0.8275358891959742,1
100774,-16838,3444,3870,2057,-12272,0.37216081155112685,0
