SK_ID_BUREAU,SK_ID_CURR,CREDIT_ACTIVE,AMT_CREDIT_SUM,DAYS_CREDIT
300871,103043,Active,190931,-971
300872,104910,Closed,181306,-1546
300873,101117,Closed,113663,-616
300874,100953,Active,126338,-683
300875,104639,Active,76781,-1961
300876,103989,Active,148846,-634
300877,103940,Active,199993,-1627
300878,101447,Closed,4862,-1479
300879,106579,Active,155763,-529
300880,107758,Closed,131625,-1549
300881,105817,Closed,138373,-214
300882,107369,Active,13719,-202
300883,104566,Closed,179384,-1734
300884,100734,Active,99587,-1241
300885,106765,Active,170311,-161
300886,106424,Active,180248,-862
300887,107000,Active,58438,-1836
300888,107607,Closed,143831,-517
300889,105761,Closed,70937,-212
300890,107001,Active,157154,-1248
300891,104037,Closed,14603,-1718
300892,103322,Active,66076,-29
300893,102861,Closed,145903,-1964
300894,105506,Closed,151059,-25
300895,104003,Active,125407,-1539
300896,105689,Closed,58702,-1731
300897,106119,Closed,83148,-365
300898,105568,Closed,22969,-183
300899,104479,Closed,141160,-1218
300900,105460,Active,123804,-605
300901,100003,Active,83422,-1679
300902,105855,Closed,172059,-1592
300903,105201,Active,89060,-1303
300904,103119,Closed,145907,-612
300905,106613,Active,115693,-1669
300906,103149,Active,192282,-861
300907,100224,Closed,17836,-9
300908,106414,Closed,30455,-1403
300909,101945,Closed,150852,-1464
300910,104574,Closed,131750,-345
300911,104237,Active,127473,-1546
300912,107230,Closed,69387,-1977
300913,106905,Active,160689,-1451
300914,102733,Closed,128597,-1671
300915,106981,Active,74297,-293
300916,105346,Closed,111879,-1959
300917,101108,Closed,152701,-144
300918,101691,Closed,169515,-814
300919,100615,Active,141245,-396
300920,104490,Active,176035,-1990
300921,105728,Closed,46301,-1895
300922,102936,Closed,103500,-937
300923,107707,Active,90266,-1410
300924,101090,Active,12661,-1077
300925,105823,Active,144571,-1146
300926,101852,Active,20947,-639
300927,103001,Closed,53765,-615
300928,103513,Active,29519,-963
300929,104741,Active,165204,-1256
300930,106528,Closed,191187,-1421
300931,105494,Active,57067,-1156
300932,103539,Active,141673,-539
300933,104482,Closed,8946,-1715
300934,106351,Closed,34576,-281
300935,100294,Closed,58640,-1355
300936,101867,Active,151393,-1920
300937,106626,Active,145221,-1818
300938,103066,Active,109751,-525
300939,107358,Active,72568,-770
300940,104185,Closed,85750,-1735
300941,100870,Closed,96378,-1063
300942,100690,Closed,4987,-1611
300943,100273,Active,32273,-1253
300944,101270,Closed,163138,-106
300945,105295,Closed,135687,-259
300946,104622,Active,184016,-1997
300947,101505,Active,73809,-77
300948,103376,Closed,199750,-335
300949,105203,Closed,134986,-1689
300950,107006,Closed,156921,-361
300951,104125,Closed,85313,-842
300952,103225,Closed,25917,-434
300953,103061,Active,177106,-1418
300954,105488,Active,113239,-1651
300955,101611,Closed,91457,-834
300956,107091,Active,34193,-1016
300957,102981,Closed,159477,-1998
300958,104562,Closed,89230,-1100
300959,105036,Active,138651,-1270
300960,104316,Active,62266,-1856
300961,104211,Active,33072,-1747
300962,103690,Active,72528,-807
300963,101932,Closed,136461,-383
300964,103558,Closed,83648,-1715
300965,107487,Active,145441,-1074
300966,105513,Closed,68989,-734
300967,101261,Active,126373,-199
300968,103422,Closed,21377,-897
300969,105270,Active,125245,-1316
300970,100770,Closed,167622,-47
300971,105094,Closed,152930,-739
300972,102114,Closed,32039,-1926
300973,105724,Closed,135772,-1339
300974,104767,Active,112913,-1769
300975,105775,Closed,37179,-488
300976,104227,Active,48399,-1190
300977,102040,Closed,98681,-161
300978,101149,Closed,7132,-1535
300979,104160,Active,26079,-1417
300980,102104,Active,169441,-1377
300981,102845,Active,86096,-654
300982,106106,Active,191278,-1857
300983,104558,Closed,90347,-216
300984,103085,Closed,143187,-265
300985,107529,Closed,156795,-506
300986,102941,Closed,15811,-1467
300987,103527,Active,110382,-359
300988,101064,Active,106656,-334
300989,103713,Closed,7810,-380
300990,102559,Active,182851,-1010
300991,107709,Active,66511,-933
300992,103549,Active,22112,-398
300993,106484,Active,152393,-11
300994,102459,Closed,138430,-1347
300995,101437,Closed,10276,-471
300996,103549,Closed,118654,-1851
300997,100272,Closed,112632,-570
300998,105598,Closed,172813,-900
300999,106708,Closed,168756,-1456
301000,101577,Active,49420,-459
301001,104762,Closed,150205,-1730
301002,106323,Closed,142104,-377
301003,104775,Closed,19144,-84
301004,102304,Active,60533,-468
301005,101903,Active,170096,-74
301006,105459,Closed,120952,-1608
301007,100458,Closed,9298,-1173
301008,105522,Active,62194,-1101
301009,104908,Closed,85396,-1008
301010,100929,Closed,20215,-970
301011,104671,Closed,176398,-1378
301012,107274,Closed,185129,-608
301013,107200,Active,30705,-83
301014,107304,Closed,129454,-1385
301015,100532,Closed,77607,-1537
301016,105511,Closed,61141,-487
301017,105606,Closed,31809,-1626
301018,107510,Closed,159500,-1760
301019,107513,Active,99800,-398
301020,105693,Active,42067,-1738
301021,105741,Active,89104,-569
301022,100024,Active,132841,-1038
301023,104928,Closed,153171,-935
301024,100947,Active,199903,-1206
301025,101290,Closed,123291,-1027
301026,107572,Closed,103943,-510
301027,106250,Closed,173992,-675
301028,105793,Closed,89893,-1295
301029,103184,Active,10872,-1704
301030,101831,Active,105107,-861
301031,104603,Closed,136651,-111
301032,105165,Closed,172668,-132
301033,104924,Closed,175452,-1966
301034,104611,Active,197161,-302
301035,103940,Active,103830,-1841
301036,107213,Active,180449,-63
301037,107498,Closed,68602,-100
301038,101561,Closed,173472,-907
301039,103978,Closed,8312,-251
301040,107867,Active,94299,-7
301041,105413,Closed,9036,-503
301042,105933,Active,191235,-156
301043,107550,Active,28623,-647
301044,100183,Active,196139,-1688
301045,107265,Closed,175254,-519
301046,104368,Closed,180326,-64
301047,100203,Closed,168380,-1395
301048,103472,Active,74690,-1242
301049,106526,Active,27222,-1432
301050,106794,Active,151801,-370
301051,106553,Active,111339,-713
301052,106730,Closed,9845,-1680
301053,106731,Active,4428,-1048
301054,100376,Closed,194710,-692
301055,105764,Closed,25644,-1578
301056,102906,Active,41007,-1448
301057,101740,Active,167410,-825
301058,106992,Active,149570,-5
301059,101509,Closed,35643,-225
301060,106693,Active,176448,-1191
301061,105213,Closed,9619,-1674
301062,105600,Closed,65853,-891
301063,104707,Active,191097,-128
301064,102404,Active,13673,-525
301065,100289,Closed,55399,-313
301066,105040,Closed,89179,-1490
301067,102660,Active,137082,-1163
301068,102231,Closed,187045,-838
301069,107345,Closed,60215,-467
301070,105330,Active,90915,-921
301071,102224,Active,70484,-1369
301072,104170,Active,104157,-1232
301073,104130,Active,102588,-1847
301074,100290,Active,114727,-758
301075,100403,Active,7370,-222
301076,101361,Active,2762,-1637
301077,101161,Closed,118330,-1040
301078,105476,Active,71852,-226
301079,103091,Closed,50470,-376
301080,102613,Active,94634,-441
301081,104567,Closed,58570,-740
301082,106682,Active,8503,-390
301083,102921,Active,51373,-260
301084,104091,Active,32020,-577
301085,105999,Active,136772,-630
301086,106533,Active,95979,-584
301087,105542,Closed,122854,-1731
301088,100982,Active,132345,-1943
301089,107722,Closed,48129,-1844
301090,103381,Active,121886,-407
301091,107076,Closed,178795,-1460
301092,102251,Closed,85119,-645
301093,106920,Closed,68910,-336
301094,101033,Active,55580,-694
301095,106318,Closed,23869,-106
301096,103887,Closed,111613,-1933
301097,104990,Closed,33929,-1632
301098,104662,Closed,1046,-1821
301099,104233,Closed,26725,-853
301100,105864,Closed,147253,-955
301101,107844,Active,87129,-948
301102,101182,Active,183862,-1152
301103,103910,Closed,163013,-42
301104,105082,Closed,20198,-1076
301105,103424,Closed,78922,-896
301106,104661,Active,172710,-1237
301107,103341,Closed,66634,-1869
301108,107054,Closed,16759,-1162
301109,104030,Active,133547,-42
301110,100267,Active,74024,-821
301111,101617,Closed,27884,-1008
301112,104432,Active,111179,-833
301113,102371,Closed,10440,-487
301114,103580,Active,126557,-1617
301115,100789,Closed,140181,-1244
301116,104242,Closed,4980,-1575
301117,103351,Closed,120473,-1295
301118,103475,Active,56194,-95
301119,105765,Closed,6132,-1755
301120,105288,Active,72011,-365
301121,103690,Closed,16791,-283
301122,107105,Closed,94559,-1493
301123,107348,Closed,146465,-393
301124,105477,Active,40260,-521
301125,104568,Closed,60386,-1266
301126,107024,Active,112291,-678
301127,101175,Active,152646,-356
301128,102088,Closed,29610,-7
301129,102698,Active,105898,-317
301130,106377,Active,148743,-767
301131,103201,Active,47627,-1551
301132,103567,Active,186777,-1736
301133,102487,Closed,87398,-1310
301134,106859,Active,74907,-664
301135,101935,Active,44798,-1981
301136,101185,Active,56753,-1072
301137,104691,Active,170374,-322
301138,102177,Closed,20170,-1923
301139,101079,Closed,20910,-70
301140,107116,Closed,28484,-1267
301141,103797,Closed,53256,-183
301142,101178,Closed,51965,-848
301143,100038,Closed,133954,-574
301144,104273,Closed,153023,-1960
301145,104747,Active,23100,-122
301146,104933,Active,94692,-1871
301147,102627,Closed,54444,-1494
301148,107774,Active,73060,-883
301149,103040,Active,193639,-378
301150,104264,Active,138646,-1659
301151,103349,Active,140060,-1772
301152,101685,Closed,40500,-477
301153,105903,Active,31076,-982
301154,105699,Closed,55689,-1547
301155,100688,Active,29277,-1862
301156,107085,Active,21961,-1425
301157,102991,Active,41141,-718
301158,105961,Closed,25178,-700
301159,106445,Active,66970,-456
301160,107141,Active,41966,-1370
301161,100411,Closed,37185,-1843
301162,104369,Active,155154,-268
301163,100029,Closed,135819,-692
301164,107149,Closed,120824,-1935
301165,107345,Closed,182056,-486
301166,104740,Active,134860,-958
301167,106390,Active,142663,-666
301168,105409,Active,184511,-1642
301169,106122,Active,87271,-1765
301170,100893,Closed,22066,-820
301171,100008,Active,4028,-569
301172,106546,Closed,168327,-873
301173,106758,Closed,193633,-1361
301174,107371,Closed,100930,-1866
301175,104637,Active,48657,-406
301176,104387,Active,141850,-955
301177,107495,Closed,75180,-191
301178,102163,Active,21838,-1567
301179,105552,Active,182310,-1880
301180,103086,Active,43428,-43
301181,101007,Closed,10712,-48
301182,107879,Closed,187548,-1517
301183,103338,Closed,183434,-228
301184,105458,Closed,96462,-866
301185,100973,Active,76801,-857
301186,101212,Closed,199621,-1322
301187,104276,Closed,63678,-1350
301188,103617,Active,135647,-462
301189,100572,Closed,181771,-743
301190,106993,Active,71617,-614
301191,105762,Active,5293,-1830
301192,103501,Active,39580,-1037
301193,104148,Active,125265,-1678
301194,101102,Closed,179125,-602
301195,104067,Closed,191967,-847
301196,105461,Closed,105565,-148
301197,105282,Closed,145386,-1004
301198,104169,Closed,187774,-1400
301199,103234,Closed,11570,-1163
301200,103231,Closed,139884,-748
301201,104649,Closed,71496,-917
301202,103967,Active,180817,-1624
301203,107389,Active,2960,-1033
301204,105507,Active,52281,-1190
301205,103127,Closed,30881,-1311
301206,102396,Closed,187064,-1815
301207,101395,Active,91905,-1692
301208,107110,Closed,83716,-72
301209,104539,Active,80857,-424
301210,107110,Closed,27059,-1254
301211,102957,Closed,6975,-1959
301212,103168,Active,188499,-1479
301213,102682,Closed,192436,-991
301214,104187,Closed,112139,-907
301215,104924,Closed,84099,-1090
301216,106281,Active,153719,-231
301217,105348,Closed,39543,-1513
301218,107219,Closed,93257,-505
301219,103373,Active,179053,-214
301220,107169,Active,185435,-678
301221,105118,Active,74106,-1693
301222,104346,Closed,196253,-59
301223,104921,Active,98184,-1128
301224,105873,Closed,54681,-1763
301225,100783,Closed,20054,-103
301226,105657,Active,63365,-1950
301227,105510,Active,180386,-1306
301228,103696,Active,61908,-1532
301229,101851,Active,148978,-1394
301230,107098,Active,34978,-804
301231,103009,Closed,80486,-1216
301232,104192,Active,150645,-1058
301233,106590,Active,89915,-1253
301234,102673,Closed,116360,-1193
301235,103042,Closed,24680,-578
301236,101213,Closed,73172,-51
301237,106624,Closed,136185,-750
301238,107430,Closed,24806,-17
301239,107708,Closed,48076,-1693
301240,103003,Closed,141296,-909
301241,102562,Closed,198296,-355
301242,104991,Closed,84917,-1601
301243,105907,Active,10112,-277
301244,105251,Closed,89631,-1186
301245,106694,Active,100717,-706
301246,107519,Closed,141935,-978
301247,101805,Closed,32784,-787
301248,101949,Closed,37432,-1975
301249,104718,Active,154730,-1955
301250,105864,Active,16902,-408
301251,107573,Closed,197312,-949
301252,107519,Closed,79262,-758
301253,103687,Closed,43281,-1544
301254,105618,Active,74415,-1033
301255,106345,Active,113670,-1614
301256,105413,Closed,71135,-500
301257,104739,Closed,139753,-208
301258,100678,Closed,48946,-1703
301259,102894,Active,195321,-1499
301260,102905,Active,118097,-1131
301261,107004,Closed,174852,-512
301262,103432,Active,197962,-1408
301263,106559,Closed,138054,-1718
301264,103552,Closed,156836,-1026
301265,107611,Closed,19652,-677
301266,101708,Active,85236,-661
301267,100179,Closed,170307,-1783
301268,104751,Active,97800,-781
301269,102533,Closed,62791,-1722
301270,107398,Closed,23843,-1430
301271,106302,Closed,20072,-606
301272,106012,Active,42518,-834
301273,106122,Closed,21274,-95
301274,104784,Active,104858,-1209
301275,103992,Active,81520,-1528
301276,104594,Active,183690,-284
301277,102957,Active,110067,-1042
301278,105213,Active,60546,-280
301279,101963,Active,142338,-1601
301280,100841,Closed,43233,-1109
301281,107169,Closed,175669,-1424
301282,106572,Active,130552,-1429
301283,102510,Active,13960,-742
301284,104969,Active,123424,-1588
301285,104385,Active,125475,-1985
301286,101988,Closed,24942,-824
301287,105903,Closed,174068,-121
301288,106269,Closed,98004,-587
301289,107724,Active,105711,-738
301290,100616,Active,143960,-690
301291,107856,Active,19918,-445
301292,106311,Active,89422,-1656
301293,102106,Active,61568,-147
301294,106082,Active,182772,-853
301295,103487,Active,94916,-1037
301296,106318,Closed,110365,-1292
301297,102687,Closed,60128,-1979
301298,105010,Closed,185817,-1659
301299,105548,Closed,44753,-220
301300,103248,Active,175597,-370
301301,105182,Closed,57495,-9
301302,103192,Closed,147465,-1993
301303,100604,Active,29596,-1901
301304,106626,Closed,29640,-32
301305,101570,Active,76752,-755
301306,107841,Closed,95995,-1322
301307,101305,Active,125932,-161
301308,101221,Active,72251,-1661
301309,102284,Closed,194383,-1360
301310,103583,Closed,13208,-1474
301311,102304,Active,180640,-1191
301312,105579,Active,99461,-1509
301313,103936,Closed,157651,-1099
301314,104331,Closed,47998,0
301315,103747,Closed,80318,-1345
301316,105351,Closed,123287,-1342
301317,101993,Active,190614,-857
301318,106901,Active,88442,-1698
301319,107102,Active,22686,-1457
301320,105935,Closed,116133,-1972
301321,107666,Closed,74100,-1704
301322,101230,Active,132926,-1251
301323,104532,Closed,43374,-316
301324,104416,Closed,38836,-1733
301325,101457,Active,186041,-1420
301326,105330,Active,197874,-1003
301327,100626,Closed,24917,-1801
301328,104892,Active,12442,-1102
301329,105939,Active,44332,-595
301330,107005,Closed,53342,-1889
301331,104321,Active,71607,-881
301332,104188,Closed,46506,-32
301333,100277,Active,13038,-798
301334,100420,Active,189844,-92
301335,105750,Active,39783,-1963
301336,101178,Active,44362,-1205
301337,104888,Active,114677,-1714
301338,100489,Closed,158279,-1595
301339,106337,Active,20817,-1239
301340,104736,Active,56337,-1944
301341,105580,Active,102974,-1647
301342,105544,Closed,47743,-1832
301343,104261,Closed,120277,-1199
301344,100359,Active,145338,-1259
301345,106408,Closed,80073,-295
301346,103256,Active,180207,-1805
301347,100150,Active,12964,-1866
301348,103085,Active,46799,-541
301349,105087,Closed,10236,-529
301350,103858,Closed,145135,-1178
301351,106605,Closed,24179,-1386
301352,102850,Closed,158848,-1543
301353,107140,Active,164608,-1679
301354,105189,Active,140039,-941
301355,106530,Closed,170733,-30
301356,100583,Active,91619,-797
301357,100040,Closed,167938,-1578
301358,104256,Active,163075,-483
301359,101688,Active,74873,-1340
301360,103421,Active,176341,-421
301361,106968,Closed,6424,-855
301362,106480,Active,2976,-1324
301363,106264,Active,31620,-56
301364,100505,Closed,67073,-1379
301365,101681,Active,113844,-1428
301366,103451,Closed,42866,-96
301367,105228,Active,82591,-440
